query_name,Length,cog_myva,COG_category,COG,description,Evalue,Identities,QueryLength,LengthQuery
XC_1134,639,,,COG3158,gi|190575568|ref|YP_001973413.1| kup system potassium uptake protein [Stenotrophomonas maltophilia K279a],0,0.858490566037736,635,636
XC_1135,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_1136,345,,,COG2255,gi|188577433|ref|YP_001914362.1| Holliday junction DNA helicase RuvB [Xanthomonas oryzae pv. oryzae PXO99A],0,0.965116279069767,346,344
XC_1137,121,,,COG0824,gi|188577432|ref|YP_001914361.1| thioesterase [Xanthomonas oryzae pv. oryzae PXO99A],4E-73,0.900826446280992,152,121
XC_1138,259,,,COG0811,gi|188577431|ref|YP_001914360.1| protein TolQ [Xanthomonas oryzae pv. oryzae PXO99A],0,0.976833976833977,259,259
XC_1139,149,,,COG0848,gi|188577430|ref|YP_001914359.1| protein TolR [Xanthomonas oryzae pv. oryzae PXO99A],1E-78,0.919463087248322,149,149
XC_1140,346,,,COG3064,gi|15838496|ref|NP_299184.1| TolA protein [Xylella fastidiosa 9a5c],2E-107,0.526610644257703,345,346
XC_1141,439,,,COG0823,gi|188577428|ref|YP_001914357.1| translocation protein TolB [Xanthomonas oryzae pv. oryzae PXO99A],0,0.970387243735763,439,439
XC_1142,172,,,COG2885,gi|190575561|ref|YP_001973406.1| peptidoglycan-associated lipoprotein [Stenotrophomonas maltophilia K279a],1E-96,0.86046511627907,172,172
XC_1143,268,,,COG1729,gi|188577426|ref|YP_001914355.1| tol-pal system protein YbgF [Xanthomonas oryzae pv. oryzae PXO99A],8E-161,0.951492537313433,272,268
XC_1144,213,,,COG0602,gi|188577425|ref|YP_001914354.1| radical activating enzyme [Xanthomonas oryzae pv. oryzae PXO99A],8E-139,0.882629107981221,227,213
XC_1145,224,,,COG0603,gi|188577420|ref|YP_001914349.1| ExsB protein [Xanthomonas oryzae pv. oryzae PXO99A],2E-152,0.96875,224,224
XC_1146,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_1147,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_1148,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_1149,461,,,COG3920,gi|334145080|ref|YP_004538289.1| signal transduction histidine kinase [Novosphingobium sp. PP1Y],1E-54,0.397014925373134,336,325
XC_1150,125,,,COG0784,gi|197104207|ref|YP_002129584.1| response regulator [Phenylobacterium zucineum HLK1],6E-26,0.495575221238938,116,113
XC_1151,426,,,COG1073,gi|188578865|ref|YP_001915794.1| hypothetical protein PXO_02951 [Xanthomonas oryzae pv. oryzae PXO99A],0,0.690140845070423,417,426
XC_1152,590,,,COG0038; COG2239,gi|190574767|ref|YP_001972612.1| transporter transmembrane protein [Stenotrophomonas maltophilia K279a],0,0.678383128295255,599,569
XC_1153,298,,,COG0583,gi|190573410|ref|YP_001971255.1| chromosome replication initiation inhibitor protein [Stenotrophomonas maltophilia K279a],9E-134,0.671140939597315,305,298
XC_1154,204,,,COG1279,gi|190573411|ref|YP_001971256.1| transmembrane LysE family transport protein [Stenotrophomonas maltophilia K279a],2E-76,0.677248677248677,208,189
XC_1155,147,,,COG0454,gi|188576220|ref|YP_001913149.1| GNAT family acetyltransferase [Xanthomonas oryzae pv. oryzae PXO99A],8E-54,0.640845070422535,141,142
XC_1156,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_1157,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_1158,272,,,COG1187,gi|291615279|ref|YP_003525436.1| RNA-binding S4 domain protein [Sideroxydans lithotrophicus ES-1],9E-70,0.441176470588235,236,272
XC_1159,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_1160,109,,,COG0784,gi|188577419|ref|YP_001914348.1| response regulator [Xanthomonas oryzae pv. oryzae PXO99A],1E-65,0.917431192660551,134,109
XC_1161,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_1162,598,,,COG0514,gi|188577416|ref|YP_001914345.1| ATP-dependent DNA helicase RecQ [Xanthomonas oryzae pv. oryzae PXO99A],0,0.975,600,598
XC_1163,181,,,COG0783,gi|188577415|ref|YP_001914344.1| DNA-binding related protein [Xanthomonas oryzae pv. oryzae PXO99A],3E-125,0.956284153005464,183,181
XC_1164,1373,,,COG1643,gi|188577414|ref|YP_001914343.1| ATP-dependent helicase HrpA [Xanthomonas oryzae pv. oryzae PXO99A],0,0.916970138383103,1371,1372
XC_1165,889,,,COG1629; COG4771,gi|188577413|ref|YP_001914342.1| TonB-dependent receptor [Xanthomonas oryzae pv. oryzae PXO99A],0,0.930995475113122,878,884
XC_1166,339,,,COG0837,gi|190575862|ref|YP_001973707.1| glucokinase [Stenotrophomonas maltophilia K279a],5E-106,0.539823008849557,344,334
XC_1167,501,,,COG4287,gi|188577407|ref|YP_001914336.1| PhoPQ-regulated protein [Xanthomonas oryzae pv. oryzae PXO99A],0,0.756410256410256,495,467
XC_1168,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_1169,372,,,COG0535,gi|188577405|ref|YP_001914334.1| pyrroloquinoline quinone biosynthesis protein PqqE [Xanthomonas oryzae pv. oryzae PXO99A],0,0.905149051490515,376,369
XC_1170,490,,,COG0535,gi|402774052|ref|YP_006593589.1| Coenzyme PQQ biosynthesis protein E [Methylocystis sp. SC2],2E-11,0.454545454545455,92,88
XC_1171,250,,,COG5424,gi|188577403|ref|YP_001914332.1| pyrroloquinoline quinone biosynthesis protein PqqC [Xanthomonas oryzae pv. oryzae PXO99A],2E-169,0.92,250,250
XC_1172,294,,,COG1235,gi|188577402|ref|YP_001914331.1| pyrroloquinoline quinone biosynthesis protein PqqB [Xanthomonas oryzae pv. oryzae PXO99A],0,0.86734693877551,299,294
XC_1173,728,,,COG0317,gi|188577401|ref|YP_001914330.1| GTP pyrophosphokinase [Xanthomonas oryzae pv. oryzae PXO99A],0,0.928471248246844,723,713
XC_1174,526,,,COG4783,gi|357418301|ref|YP_004931321.1| hypothetical protein DSC_13180 [Pseudoxanthomonas spadix BD-a59],2E-121,0.524416135881104,477,471
XC_1175,700,,,COG1216; COG0438,gi|188577399|ref|YP_001914328.1| glycosyltransferase [Xanthomonas oryzae pv. oryzae PXO99A],0,0.89,700,700
XC_1176,814,,,COG0744,gi|188577398|ref|YP_001914327.1| penicillin-binding protein 1B [Xanthomonas oryzae pv. oryzae PXO99A],0,0.926342072409488,814,801
XC_1177,177,,,COG0457,gi|469819387|ref|YP_007591471.1| hypothetical protein R2APBS1_3164 [Rhodanobacter denitrificans],6E-25,0.438461538461538,174,126
XC_1178,675,,,COG1199,gi|188577396|ref|YP_001914325.1| ATP-dependent helicase [Xanthomonas oryzae pv. oryzae PXO99A],0,0.934848484848485,668,660
XC_1179,239,,,COG1214,gi|188577395|ref|YP_001914324.1| glycoprotease [Xanthomonas oryzae pv. oryzae PXO99A],2E-125,0.823788546255507,239,227
XC_1180,286,,,COG1397,gi|188577394|ref|YP_001914323.1| dinitrogenase reductase activationg glycohydrolase [Xanthomonas oryzae pv. oryzae PXO99A],5E-164,0.825174825174825,307,283
XC_1181,291,,,COG0810,gi|188577393|ref|YP_001914322.1| TonB protein [Xanthomonas oryzae pv. oryzae PXO99A],0,0.920962199312715,291,291
XC_1182,316,,,COG0189,gi|188577392|ref|YP_001914321.1| glutathione synthetase [Xanthomonas oryzae pv. oryzae PXO99A],0,0.94620253164557,316,316
XC_1183,133,,,COG0745,gi|190575533|ref|YP_001973378.1| two component system response regulator [Stenotrophomonas maltophilia K279a],2E-89,0.962406015037594,133,133
XC_1184,120,,,COG0745,gi|188577390|ref|YP_001914319.1| PilH protein [Xanthomonas oryzae pv. oryzae PXO99A],3E-78,0.95,120,120
XC_1185,176,,,COG0835,gi|188577389|ref|YP_001914318.1| pilus biogenesis protein [Xanthomonas oryzae pv. oryzae PXO99A],4E-123,0.994318181818182,177,176
XC_1186,678,,,COG0840,gi|188577388|ref|YP_001914317.1| pilus biogenesis protein [Xanthomonas oryzae pv. oryzae PXO99A],0,0.938053097345133,678,678
XC_1187,2301,,,COG0643; COG0784; COG2198,gi|188577386|ref|YP_001914315.1| PilL protein [Xanthomonas oryzae pv. oryzae PXO99A],0,0.752633796881584,2345,2301
XC_1188,400,,,COG2201,gi|188577385|ref|YP_001914314.1| glutamate methyltransferase [Xanthomonas oryzae pv. oryzae PXO99A],0,0.810473815461347,393,400
XC_1190,158,,,COG0835,gi|188577384|ref|YP_001914313.1| hypothetical protein PXO_01609 [Xanthomonas oryzae pv. oryzae PXO99A],4E-100,0.924050632911392,158,158
XC_1191,207,,,COG1670,gi|188577383|ref|YP_001914312.1| ribosomal protein alanine acetyltransferase [Xanthomonas oryzae pv. oryzae PXO99A],3E-112,0.846560846560847,190,189
XC_1192,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_1193,212,,,COG1595,gi|339325184|ref|YP_004684877.1| DNA-directed RNA polymerase sigma-24 subunit RpoE [Cupriavidus necator N-1],4E-72,0.613259668508287,190,180
XC_1194,566,,,COG2304,gi|339325185|ref|YP_004684878.1| hypothetical protein CNE_1c10410 [Cupriavidus necator N-1],0,0.648221343873518,618,495
XC_1195,389,,,COG1446,gi|188577376|ref|YP_001914305.1| N(4)-(beta-N-acetylglucosaminyl)-L-asparaginase [Xanthomonas oryzae pv. oryzae PXO99A],0,0.933333333333333,316,315
XC_1196,236,,,COG3142,gi|188577375|ref|YP_001914304.1| copper homeostasis protein [Xanthomonas oryzae pv. oryzae PXO99A],2E-125,0.866071428571429,240,224
XC_1197,467,,,COG2124,gi|108763713|ref|YP_628951.1| cytochrome P450 family protein [Myxococcus xanthus DK 1622],2E-58,0.37874659400545,386,356
XC_1198,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_1199,491,,,COG1216,gi|430741361|ref|YP_007200490.1| glycosyltransferase [Singulisphaera acidiphila DSM 18658],1E-10,0.351485148514851,233,173
XC_1200,350,,,COG4409; COG4692,gi|188577373|ref|YP_001914302.1| BNR/Asp-box repeat domain-containing protein [Xanthomonas oryzae pv. oryzae PXO99A],0,0.86646884272997,355,337
XC_1201,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_1202,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_1203,241,,,COG1451,gi|304320732|ref|YP_003854375.1| hypothetical protein PB2503_05812 [Parvularcula bermudensis HTCC2503],7E-65,0.451882845188285,248,238
XC_1204,1099,,,COG0610,"gi|46580113|ref|YP_010921.1| type I restriction-modification enzyme, R subunit [Desulfovibrio vulgaris str. Hildenborough]",0,0.605839416058394,1096,1094
XC_1205,501,,,COG0732,gi|188577916|ref|YP_001914845.1| type I restriction-modification system subunit S [Xanthomonas oryzae pv. oryzae PXO99A],6E-08,0.235655737704918,415,465
XC_1206,278,,,COG3617,gi|404495933|ref|YP_006720039.1| hypothetical protein Gmet_1071 [Geobacter metallireducens GS-15],2E-24,0.3125,286,268
XC_1207,504,,,COG0286,"gi|304320736|ref|YP_003854379.1| type I restriction-modification system, M subunit [Parvularcula bermudensis HTCC2503]",0,0.751004016064257,502,498
XC_1208,204,,,COG0732,gi|304320737|ref|YP_003854380.1| hypothetical protein PB2503_05837 [Parvularcula bermudensis HTCC2503],1E-46,0.415384615384615,198,195
XC_1209,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_1210,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_1211,90,,,COG2963,gi|188578842|ref|YP_001915771.1| ISxac3 transposase [Xanthomonas oryzae pv. oryzae PXO99A],2E-53,0.944444444444444,97,90
XC_1212,272,,,COG2801,gi|188576059|ref|YP_001912988.1| ISxac3 transposase [Xanthomonas oryzae pv. oryzae PXO99A],0,0.926470588235294,275,272
XC_1213,703,,,COG5160,gi|326318674|ref|YP_004236346.1| peptidase C48 SUMO/Sentrin/Ubl1 [Acidovorax avenae subsp. avenae ATCC 19860],4E-50,0.421725239616613,442,290
XC_1214,613,,,COG1874,gi|188577369|ref|YP_001914298.1| beta-galactosidase [Xanthomonas oryzae pv. oryzae PXO99A],0,0.887438825448613,613,613
XC_1215,790,,,COG3537,gi|15837444|ref|NP_298132.1| hypothetical protein XF0842 [Xylella fastidiosa 9a5c],0,0.756410256410256,781,780
XC_1216,487,,,COG3538,gi|188577368|ref|YP_001914297.1| hypothetical protein PXO_01628 [Xanthomonas oryzae pv. oryzae PXO99A],0,0.927312775330396,505,454
XC_1217,889,,,COG1472,"gi|188577358|ref|YP_001914287.1| glucan 1,4-beta-glucosidase [Xanthomonas oryzae pv. oryzae PXO99A]",0,0.913385826771654,888,889
XC_1218,860,,,COG3250,gi|188577357|ref|YP_001914286.1| beta-mannosidase [Xanthomonas oryzae pv. oryzae PXO99A],0,0.930232558139535,893,860
XC_1219,736,,,COG3525,gi|188577356|ref|YP_001914285.1| beta-hexosaminidase [Xanthomonas oryzae pv. oryzae PXO99A],0,0.862771739130435,808,736
XC_1220,343,,,COG3858,gi|188577355|ref|YP_001914284.1| glycosyl hydrolase family protein [Xanthomonas oryzae pv. oryzae PXO99A],0,0.947826086956522,353,343
XC_1221,532,,,COG3669,gi|188577354|ref|YP_001914283.1| alpha-L-fucosidase [Xanthomonas oryzae pv. oryzae PXO99A],0,0.939962476547842,561,532
XC_1222,875,,,COG1629; COG4771,gi|188577353|ref|YP_001914282.1| TonB-dependent receptor [Xanthomonas oryzae pv. oryzae PXO99A],0,0.822616407982262,913,875
XC_1223,332,,,COG0837,gi|188577352|ref|YP_001914281.1| glucokinase [Xanthomonas oryzae pv. oryzae PXO99A],0,0.867469879518072,338,332
XC_1224,244,,,COG1385,gi|229358034|ref|YP_001914280.2| 16S ribosomal RNA methyltransferase RsmE [Xanthomonas oryzae pv. oryzae PXO99A],6E-142,0.827868852459016,244,244
XC_1225,435,,,COG0161,gi|188577350|ref|YP_001914279.1| adenosylmethionine-8-amino-7-oxononanoate aminotransferase [Xanthomonas oryzae pv. oryzae PXO99A],0,0.91264367816092,472,435
XC_1226,182,,,COG0494,gi|188577349|ref|YP_001914278.1| ADP-ribose diphosphatase NudE [Xanthomonas oryzae pv. oryzae PXO99A],5E-123,0.950549450549451,185,182
XC_1227,266,,,COG1218,"gi|188577348|ref|YP_001914277.1| 3'(2'),5'-bisphosphate nucleotidase [Xanthomonas oryzae pv. oryzae PXO99A]",5E-175,0.923076923076923,261,260
XC_1228,339,,,COG3956,gi|188577347|ref|YP_001914276.1| nucleoside triphosphate pyrophosphohydrolase [Xanthomonas oryzae pv. oryzae PXO99A],3E-171,0.881481481481482,274,270
XC_1229,119,,,COG1742,gi|190575521|ref|YP_001973366.1| transmembrane protein [Stenotrophomonas maltophilia K279a],2E-39,0.757009345794393,111,107
XC_1230,321,,,COG0330,gi|188577345|ref|YP_001914274.1| inner membrane protein [Xanthomonas oryzae pv. oryzae PXO99A],0,0.959501557632399,321,321
XC_1231,144,,,COG1585,"gi|188577344|ref|YP_001914273.1| nodulation protein nfed, C-terminal only [Xanthomonas oryzae pv. oryzae PXO99A]",1E-62,0.838028169014085,144,142
XC_1232,369,,,COG0404,gi|188577343|ref|YP_001914272.1| glycine cleavage system aminomethyltransferase T [Xanthomonas oryzae pv. oryzae PXO99A],0,0.902173913043478,369,368
XC_1233,131,,,COG0509,gi|188577342|ref|YP_001914271.1| glycine cleavage system protein H [Xanthomonas oryzae pv. oryzae PXO99A],3E-82,0.923664122137405,131,131
XC_1234,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_1235,447,,,COG1680,gi|188577339|ref|YP_001914268.1| beta-lactamase [Xanthomonas oryzae pv. oryzae PXO99A],0,0.948545861297539,459,447
XC_1236,470,,,COG3202,gi|190575510|ref|YP_001973355.1| transmembrane protein [Stenotrophomonas maltophilia K279a],0,0.727906976744186,454,430
XC_1237,117,,,COG3759,gi|188577337|ref|YP_001914266.1| hypothetical protein PXO_01662 [Xanthomonas oryzae pv. oryzae PXO99A],8E-59,0.892156862745098,117,102
XC_1238,803,,,COG1960,gi|188577336|ref|YP_001914265.1| acyl-CoA dehydrogenase [Xanthomonas oryzae pv. oryzae PXO99A],0,0.963885429638854,824,803
XC_1239,272,,,COG2267,"gi|188577335|ref|YP_001914264.1| hydrolase, alpha/beta fold family [Xanthomonas oryzae pv. oryzae PXO99A]",3E-154,0.783687943262411,284,272
XC_1240,202,,,COG1309,gi|188577334|ref|YP_001914263.1| transcriptional regulator [Xanthomonas oryzae pv. oryzae PXO99A],1E-139,0.975247524752475,202,202
XC_1241,990,,,COG1629; COG4771,gi|190575504|ref|YP_001973349.1| TonB dependent receptor protein [Stenotrophomonas maltophilia K279a],0,0.424901185770751,928,990
XC_1242,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_1243,296,,,COG1281,gi|188577331|ref|YP_001914260.1| chaperonin HslO [Xanthomonas oryzae pv. oryzae PXO99A],0,0.905405405405405,296,296
XC_1244,222,,,COG0744,gi|188577330|ref|YP_001914259.1| monofunctional biosynthetic peptidoglycan transglycosylase [Xanthomonas oryzae pv. oryzae PXO99A],3E-138,0.869369369369369,246,222
XC_1245,348,,,COG0463,gi|188577329|ref|YP_001914258.1| SfII prophage-derived bactoprenol glucosyl transferase [Xanthomonas oryzae pv. oryzae PXO99A],0,0.876106194690266,347,339
XC_1246,104,,,COG2905,gi|188577328|ref|YP_001914257.1| hypothetical protein PXO_01671 [Xanthomonas oryzae pv. oryzae PXO99A],8E-59,0.884615384615385,142,104
XC_1247,657,,,COG2982,gi|190575498|ref|YP_001973343.1| outer membrane protein assembly protein [Stenotrophomonas maltophilia K279a],0,0.649837133550489,651,613
XC_1248,214,,,COG1272,gi|188577322|ref|YP_001914251.1| hemolysin III [Xanthomonas oryzae pv. oryzae PXO99A],1E-135,0.906542056074766,214,214
XC_1249,534,,,COG4108,gi|188577321|ref|YP_001914250.1| peptide chain release factor 3 [Xanthomonas oryzae pv. oryzae PXO99A],0,0.962546816479401,534,534
XC_1250,281,,,COG0739,gi|188577320|ref|YP_001914249.1| peptidase [Xanthomonas oryzae pv. oryzae PXO99A],2E-119,0.671428571428571,284,276
XC_1251,340,,,COG2021,gi|188577319|ref|YP_001914248.1| homoserine O-acetyltransferase [Xanthomonas oryzae pv. oryzae PXO99A],0,0.885294117647059,343,340
XC_1252,405,,,COG0626,gi|188577318|ref|YP_001914247.1| cystathionine gamma-synthase [Xanthomonas oryzae pv. oryzae PXO99A],0,0.938271604938272,405,405
XC_1253,355,,,COG0460,gi|190575492|ref|YP_001973337.1| homoserine dehydrogenase [Stenotrophomonas maltophilia K279a],8E-145,0.708823529411765,362,340
XC_1254,332,,,COG0596,gi|357418339|ref|YP_004931359.1| hydrolase [Pseudoxanthomonas spadix BD-a59],4E-173,0.733118971061093,331,311
XC_1255,468,,,COG1760,gi|188577316|ref|YP_001914245.1| L-serine ammonia-lyase [Xanthomonas oryzae pv. oryzae PXO99A],0,0.956521739130435,460,460
XC_1256,78,,,COG0695,gi|53804150|ref|YP_113999.1| hypothetical protein MCA1544 [Methylococcus capsulatus str. Bath],6E-14,0.528571428571429,78,69
XC_1257,189,,,COG2353,gi|188577313|ref|YP_001914242.1| YceI like family [Xanthomonas oryzae pv. oryzae PXO99A],1E-117,0.894179894179894,189,189
XC_1258,187,,,COG3038,gi|188577312|ref|YP_001914241.1| cytochrome B561 [Xanthomonas oryzae pv. oryzae PXO99A],2E-118,0.903743315508021,187,187
XC_1259,206,,,COG2353,gi|188577311|ref|YP_001914240.1| YceI like family [Xanthomonas oryzae pv. oryzae PXO99A],9E-116,0.819905213270142,225,202
XC_1260,1191,,,COG3292; COG0784; COG2205,gi|188577310|ref|YP_001914239.1| histidine kinase-response regulator hybrid protein [Xanthomonas oryzae pv. oryzae PXO99A],0,0.615582191780822,1186,1163
XC_1261,1185,,,COG3292; COG0784; COG2205,gi|188577309|ref|YP_001914238.1| histidine kinase/response regulator hybrid protein [Xanthomonas oryzae pv. oryzae PXO99A],0,0.80506993006993,1180,1144
XC_1262,921,,,COG3292; COG3386; COG0784; COG2205,gi|188577308|ref|YP_001914237.1| histidine kinase-response regulator hybrid protein [Xanthomonas oryzae pv. oryzae PXO99A],0,0.752164502164502,1194,921
XC_1263,480,,,COG2814,gi|190575484|ref|YP_001973329.1| major facilitator superfamily transporter protein [Stenotrophomonas maltophilia K279a],0,0.799136069114471,473,462
XC_1264,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_1265,354,,,COG0407,gi|188578158|ref|YP_001915087.1| uroporphyrinogen decarboxylase [Xanthomonas oryzae pv. oryzae PXO99A],0,0.935028248587571,354,354
XC_1266,83,,,COG3831,gi|188578157|ref|YP_001915086.1| hypothetical protein PXO_02180 [Xanthomonas oryzae pv. oryzae PXO99A],4E-46,0.890243902439024,83,82
XC_1267,199,,,COG0259,gi|188578154|ref|YP_001915083.1| pyridoxamine 5'-phosphate oxidase [Xanthomonas oryzae pv. oryzae PXO99A],1E-76,0.957983193277311,120,119
XC_1268,370,,,COG0337,gi|188578156|ref|YP_001915085.1| 3-dehydroquinate synthase [Xanthomonas oryzae pv. oryzae PXO99A],0,0.921409214092141,378,369
XC_1269,180,,,COG0703,gi|188578155|ref|YP_001915084.1| shikimate kinase [Xanthomonas oryzae pv. oryzae PXO99A],2E-107,0.85,186,180
XC_1270,199,,,COG0259,gi|188578154|ref|YP_001915083.1| pyridoxamine 5'-phosphate oxidase [Xanthomonas oryzae pv. oryzae PXO99A],1E-136,0.949748743718593,199,199
XC_1271,138,,,COG3789,gi|188578153|ref|YP_001915082.1| hypothetical protein PXO_02184 [Xanthomonas oryzae pv. oryzae PXO99A],7E-87,0.927536231884058,157,138
XC_1272,257,,,COG1842,gi|188578152|ref|YP_001915081.1| PspA/IM30 family protein [Xanthomonas oryzae pv. oryzae PXO99A],2E-176,0.972762645914397,257,257
XC_1273,346,,,COG1226,gi|188578151|ref|YP_001915080.1| voltage-gated ion channel superfamily protein [Xanthomonas oryzae pv. oryzae PXO99A],0,0.83768115942029,360,345
XC_1274,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_1275,134,,,COG3766,gi|188578149|ref|YP_001915078.1| hypothetical protein PXO_02188 [Xanthomonas oryzae pv. oryzae PXO99A],8E-72,0.940298507462687,134,134
XC_1276,190,,,COG5463,gi|188578148|ref|YP_001915077.1| lipoprotein [Xanthomonas oryzae pv. oryzae PXO99A],3E-114,0.909090909090909,191,175
XC_1277,388,,,COG0754,gi|188578147|ref|YP_001915076.1| synthetase/amidase [Xanthomonas oryzae pv. oryzae PXO99A],0,0.927835051546392,388,388
XC_1278,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_1279,473,,,COG2814,gi|190573110|ref|YP_001970955.1| major facilitator superfamily transmembrane transporter protein [Stenotrophomonas maltophilia K279a],2E-132,0.629976580796253,425,427
XC_1280,148,,,COG0789,gi|188578146|ref|YP_001915075.1| redox-sensitive transcriptional activator SoxR [Xanthomonas oryzae pv. oryzae PXO99A],2E-82,0.849315068493151,148,146
XC_1281,668,,,COG0308,gi|188578145|ref|YP_001915074.1| peptidase [Xanthomonas oryzae pv. oryzae PXO99A],2E-22,0.707317073170732,94,82
XC_1282,668,,,COG0308,gi|188578145|ref|YP_001915074.1| peptidase [Xanthomonas oryzae pv. oryzae PXO99A],0,0.881720430107527,560,558
XC_1283,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_1284,1048,,,COG1629; COG4771,gi|188578143|ref|YP_001915072.1| TonB-dependent receptor [Xanthomonas oryzae pv. oryzae PXO99A],0,0.91030534351145,1047,1048
